panel,kx_rhoi,code,t_vti_over_a,response
a,0.05,stella,2121.0,-0.01029280397022327
a,0.05,stella,2124.5,-0.008885856079404482
a,0.05,stella,2128.0,-0.005066997518610343
a,0.05,stella,2131.5,-0.0031017369727046606
a,0.05,stella,2135.0,-0.0031017369727046606
a,0.05,stella,2138.5,-0.0031017369727046606
a,0.05,stella,2142.0,-0.0031017369727046606
a,0.05,stella,2145.5,-0.0031017369727046606
a,0.05,stella,2149.0,-0.00241687344913125
a,0.05,stella,2152.5,0.0003970223325062162
a,0.05,stella,2156.0,0.0006203473945409765
a,0.05,stella,2159.5,0.0006203473945409765
a,0.05,stella,2163.0,0.0006203473945409765
a,0.05,stella,2166.5,0.0006203473945409765
a,0.05,stella,2170.0,-0.0007196029776676132
a,0.05,stella,2173.5,-0.00035483870967742463
a,0.05,stella,2177.0,0.0006203473945409765
a,0.05,stella,2180.5,0.0006203473945409765
a,0.05,stella,2184.0,0.0006203473945409765
a,0.05,stella,2187.5,0.0015508684863524413
a,0.05,stella,2191.0,0.002481389578163906
a,0.05,stella,2194.5,0.0025037220843674196
a,0.05,stella,2198.0,0.003910669975186207
a,0.05,stella,2201.5,0.004342431761786614
a,0.05,stella,2205.0,0.004342431761786614
a,0.05,stella,2208.5,0.004342431761786614
a,0.05,stella,2212.0,0.004342431761786614
a,0.05,stella,2215.5,0.005362282878411838
a,0.05,stella,2219.0,0.006203473945409321
a,0.05,stella,2222.5,0.006315136476426708
a,0.05,stella,2226.0,0.007722084367245525
a,0.05,stella,2229.5,0.008064516129032251
a,0.05,stella,2233.0,0.008064516129032251
a,0.05,stella,2236.5,0.008064516129032251
a,0.05,stella,2240.0,0.008064516129032251
a,0.05,stella,2243.5,0.009173697270471412
a,0.05,stella,2247.0,0.00992555831265507
a,0.05,stella,2250.5,0.00992555831265507
a,0.05,stella,2254.0,0.00992555831265507
a,0.05,stella,2257.5,0.00992555831265507
a,0.05,stella,2261.0,0.00992555831265507
a,0.05,stella,2264.5,0.01066253101736941
a,0.05,stella,2268.0,0.014883374689826026
a,0.05,stella,2271.5,0.01670719602977675
a,0.05,stella,2275.0,0.01811414392059561
a,0.05,stella,2278.5,0.019230769230769162
a,0.05,stella,2282.0,0.019230769230769162
a,0.05,stella,2285.5,0.019230769230769162
a,0.05,stella,2289.0,0.019230769230769162
a,0.05,stella,2292.5,0.019230769230769162
a,0.05,stella,2296.0,0.019230769230769162
a,0.05,stella,2299.5,0.019230769230769162
a,0.05,stella,2303.0,0.019230769230769162
a,0.05,stella,2306.5,0.019990074441687225
a,0.05,stella,2310.0,0.022803970223325053
a,0.05,stella,2313.5,0.02339702233250622
a,0.05,stella,2317.0,0.023866004962779172
a,0.05,stella,2320.5,0.024334987593052124
a,0.05,stella,2324.0,0.024803970223325075
a,0.05,stella,2327.5,0.02527295285359803
a,0.05,stella,2331.0,0.025741935483870982
a,0.05,stella,2334.5,0.026210918114143934
a,0.05,stella,2338.0,0.026679900744416885
a,0.05,stella,2341.5,0.027148883374689837
a,0.05,stella,2345.0,0.02761786600496279
a,0.05,stella,2348.5,0.02808684863523574
a,0.05,stella,2352.0,0.028535980148883366
a,0.05,stella,2355.5,0.028535980148883366
a,0.05,stella,2359.0,0.028535980148883366
a,0.05,stella,2362.5,0.028535980148883366
a,0.05,stella,2366.0,0.02843176178660055
a,0.05,stella,2369.5,0.02702481389578176
a,0.05,stella,2373.0,0.02667493796526066
a,0.05,stella,2376.5,0.02667493796526066
a,0.05,stella,2380.0,0.02667493796526066
a,0.05,stella,2383.5,0.02667493796526066
a,0.05,stella,2387.0,0.02667493796526066
a,0.05,stella,2390.5,0.026027295285359908
a,0.05,stella,2394.0,0.02481389578163773
a,0.05,stella,2397.5,0.02481389578163773
a,0.05,stella,2401.0,0.02481389578163773
a,0.05,stella,2404.5,0.02481389578163773
a,0.05,stella,2408.0,0.02481389578163773
a,0.05,stella,2411.5,0.02481389578163773
a,0.05,stella,2415.0,0.021240694789081693
a,0.05,stella,2418.5,0.019230769230769162
a,0.05,stella,2422.0,0.019230769230769162
a,0.05,stella,2425.5,0.019230769230769162
a,0.05,stella,2429.0,0.017995037220843734
a,0.05,stella,2432.5,0.016588089330024855
a,0.05,stella,2436.0,0.015508684863523525
a,0.05,stella,2439.5,0.015508684863523525
a,0.05,stella,2443.0,0.015508684863523525
a,0.05,stella,2446.5,0.015508684863523525
a,0.05,stella,2450.0,0.015508684863523525
a,0.05,stella,2453.5,0.015508684863523525
a,0.05,stella,2457.0,0.018158808933002646
a,0.05,stella,2460.5,0.019230769230769162
a,0.05,stella,2464.0,0.018813895781637703
a,0.05,stella,2467.5,0.017406947890818918
a,0.05,stella,2471.0,0.015999999999999966
a,0.05,stella,2474.5,0.015508684863523525
a,0.05,stella,2478.0,0.015508684863523525
a,0.05,stella,2481.5,0.015508684863523525
a,0.05,stella,2485.0,0.015508684863523525
a,0.05,stella,2488.5,0.015508684863523525
a,0.05,stella,2492.0,0.015508684863523525
a,0.05,stella,2495.5,0.015508684863523525
a,0.05,stella,2499.0,0.015508684863523525
a,0.05,stella,2502.5,0.015508684863523525
a,0.05,stella,2506.0,0.014957816377171224
a,0.05,stella,2509.5,0.013647642679900818
a,0.05,stella,2513.0,0.013647642679900818
a,0.05,stella,2516.5,0.01259801488833739
a,0.05,stella,2520.0,0.011786600496277888
a,0.05,stella,2523.5,0.011786600496277888
a,0.05,stella,2527.0,0.011786600496277888
a,0.05,stella,2530.5,0.011786600496277888
a,0.05,stella,2534.0,0.011786600496277888
a,0.05,stella,2537.5,0.011786600496277888
a,0.05,stella,2541.0,0.011786600496277888
a,0.05,stella,2544.5,0.011786600496277888
a,0.05,stella,2548.0,0.011101736972704775
a,0.05,stella,2551.5,0.00992555831265507
a,0.05,stella,2555.0,0.00992555831265507
a,0.05,stella,2558.5,0.006374689826302602
a,0.05,stella,2562.0,0.004342431761786614
a,0.05,stella,2565.5,0.004342431761786614
a,0.05,stella,2569.0,0.004342431761786614
a,0.05,stella,2572.5,0.004342431761786614
a,0.05,stella,2576.0,0.004342431761786614
a,0.05,stella,2579.5,0.004342431761786614
a,0.05,stella,2583.0,0.004342431761786614
a,0.05,stella,2586.5,0.004342431761786614
a,0.05,stella,2590.0,0.004342431761786614
a,0.05,stella,2593.5,0.004342431761786614
a,0.05,stella,2597.0,0.004342431761786614
a,0.05,stella,2600.5,0.009612903225806595
a,0.05,stella,2604.0,0.011786600496277888
a,0.05,stella,2607.5,0.011786600496277888
a,0.05,stella,2611.0,0.011786600496277888
a,0.05,stella,2614.5,0.010424317617865912
a,0.05,stella,2618.0,0.00949817544883951
a,0.05,stella,2621.5,0.008836082323748287
a,0.05,stella,2625.0,0.008173989198657064
a,0.05,stella,2628.5,0.007511896073565841
a,0.05,stella,2632.0,0.006849802948474618
a,0.05,stella,2635.5,0.006187709823383394
a,0.05,stella,2639.0,0.005525616698292171
a,0.05,stella,2642.5,0.0048635235732009474
a,0.05,stella,2646.0,0.004201430448109725
a,0.05,stella,2649.5,0.0035393373230185013
a,0.05,stella,2653.0,0.002877244197927278
a,0.05,stella,2656.5,0.002215151072836055
a,0.05,stella,2660.0,0.0015530579477448317
a,0.05,stella,2663.5,0.0008909648226536085
a,0.05,stella,2667.0,0.0002288716975623853
a,0.05,stella,2670.5,-0.0004332214275288379
a,0.05,stella,2674.0,-0.001095314552620061
a,0.05,stella,2677.5,-0.0017574076777112843
a,0.05,stella,2681.0,-0.0024195008028025074
a,0.05,stella,2684.5,-0.0030815939278937307
a,0.05,stella,2688.0,-0.003743687052984954
a,0.05,stella,2691.5,-0.004405780178076177
a,0.05,stella,2695.0,-0.00496277915632759
a,0.05,stella,2698.5,-0.00496277915632759
a,0.05,stella,2702.0,-0.00496277915632759
a,0.05,stella,2705.5,-0.001352357320099107
a,0.05,stella,2709.0,0.004342431761786614
a,0.05,stella,2712.5,0.004342431761786614
a,0.05,stella,2716.0,0.004342431761786614
a,0.05,stella,2719.5,0.004342431761786614
a,0.05,stella,2723.0,0.004342431761786614
a,0.05,stella,2726.5,0.004342431761786614
a,0.05,stella,2730.0,0.004342431761786614
a,0.05,stella,2733.5,0.004342431761786614
a,0.05,stella,2737.0,0.004342431761786614
a,0.05,stella,2740.5,0.004342431761786614
a,0.05,stella,2744.0,0.004342431761786614
a,0.05,stella,2747.5,0.0017741935483871168
a,0.05,stella,2751.0,-0.0016426799007444243
a,0.05,stella,2754.5,-0.0030496277915630734
a,0.05,stella,2758.0,-0.00039205955334984267
a,0.05,stella,2761.5,0.0006203473945409765
a,0.05,stella,2765.0,0.0006203473945409765
a,0.05,stella,2768.5,0.0006203473945409765
a,0.05,stella,2772.0,0.0006203473945409765
a,0.05,stella,2775.5,0.0006203473945409765
a,0.05,stella,2779.0,0.0006203473945409765
a,0.05,stella,2782.5,0.0006203473945409765
a,0.05,stella,2786.0,0.0006203473945409765
a,0.05,stella,2789.5,0.0006203473945409765
a,0.05,stella,2793.0,0.0006203473945409765
a,0.05,stella,2796.5,0.0006203473945409765
a,0.05,stella,2800.0,0.0006203473945409765
a,0.05,stella,2803.5,0.0006203473945409765
a,0.05,stella,2807.0,0.0006203473945409765
a,0.05,stella,2810.5,0.0006203473945409765
a,0.05,stella,2814.0,0.0006203473945409765
a,0.05,stella,2817.5,0.0006203473945409765
a,0.05,stella,2821.0,0.0006203473945409765
a,0.05,stella,2824.5,0.0006203473945409765
a,0.05,stella,2828.0,0.0006203473945409765
a,0.05,stella,2831.5,0.0006203473945409765
a,0.05,stella,2835.0,0.0006203473945409765
a,0.05,stella,2838.5,0.0008362282878412057
a,0.05,stella,2842.0,0.002243176178660161
a,0.05,stella,2845.5,0.002481389578163906
a,0.05,stella,2849.0,0.005339950372208636
a,0.05,stella,2852.5,0.01018610421836229
a,0.05,stella,2856.0,0.011593052109181023
a,0.05,stella,2859.5,0.011786600496277888
a,0.05,stella,2863.0,0.011786600496277888
a,0.05,stella,2866.5,0.011786600496277888
a,0.05,stella,2870.0,0.011786600496277888
a,0.05,stella,2873.5,0.011786600496277888
a,0.05,stella,2877.0,0.011786600496277888
a,0.05,stella,2880.5,0.011786600496277888
a,0.05,stella,2884.0,0.011786600496277888
a,0.05,stella,2887.5,0.011786600496277888
a,0.05,stella,2891.0,0.01348387096774192
a,0.05,stella,2894.5,0.01564019851116618
a,0.05,stella,2898.0,0.01610918114143913
a,0.05,stella,2901.5,0.016578163771712083
a,0.05,stella,2905.0,0.017047146401985035
a,0.05,stella,2908.5,0.01751612903225799
a,0.05,stella,2912.0,0.01798511166253094
a,0.05,stella,2915.5,0.018454094292803893
a,0.05,stella,2919.0,0.018923076923076845
a,0.05,stella,2922.5,0.019392059553349796
a,0.05,stella,2926.0,0.019861042183622748
a,0.05,stella,2929.5,0.0203300248138957
a,0.05,stella,2933.0,0.02079900744416865
a,0.05,stella,2936.5,0.02109181141439198
a,0.05,stella,2940.0,0.02109181141439198
a,0.05,stella,2943.5,0.02109181141439198
a,0.05,stella,2947.0,0.02109181141439198
a,0.05,stella,2950.5,0.02109181141439198
a,0.05,stella,2954.0,0.02109181141439198
a,0.05,stella,2957.5,0.02109181141439198
a,0.05,stella,2961.0,0.02109181141439198
a,0.05,stella,2964.5,0.02047394540942911
a,0.05,stella,2968.0,0.019230769230769162
a,0.05,stella,2971.5,0.019230769230769162
a,0.05,stella,2975.0,0.019230769230769162
a,0.05,stella,2978.5,0.019230769230769162
a,0.05,stella,2982.0,0.019230769230769162
a,0.05,stella,2985.5,0.019230769230769162
a,0.05,stella,2989.0,0.019230769230769162
a,0.05,stella,2992.5,0.019230769230769162
a,0.05,stella,2996.0,0.01821836228287844
a,0.05,stella,2999.5,0.012590570719602958
a,0.05,stella,3003.0,0.011786600496277888
a,0.05,stella,3006.5,0.011786600496277888
a,0.05,stella,3010.0,0.011786600496277888
a,0.05,stella,3013.5,0.011786600496277888
a,0.05,stella,3017.0,0.011786600496277888
a,0.05,stella,3020.5,0.011786600496277888
a,0.05,stella,3024.0,0.011786600496277888
a,0.05,stella,3027.5,0.011786600496277888
a,0.05,stella,3031.0,0.011786600496277888
a,0.05,stella,3034.5,0.011786600496277888
a,0.05,stella,3038.0,0.01256079404466506
a,0.05,stella,3041.5,0.015374689826302803
a,0.05,stella,3045.0,0.016848635235732115
a,0.05,stella,3048.5,0.017369727047146455
a,0.05,stella,3052.0,0.017369727047146455
a,0.05,stella,3055.5,0.017369727047146455
a,0.05,stella,3059.0,0.017369727047146455
a,0.05,stella,3062.5,0.017369727047146455
a,0.05,stella,3066.0,0.016893300248138964
a,0.05,stella,3069.5,0.015486352357320012
a,0.05,stella,3073.0,0.014079404466501225
a,0.05,stella,3076.5,0.013647642679900818
a,0.05,stella,3080.0,0.013647642679900818
a,0.05,stella,3083.5,0.013647642679900818
a,0.05,stella,3087.0,0.013647642679900818
a,0.05,stella,3090.5,0.013647642679900818
a,0.05,stella,3094.0,0.013647642679900818
a,0.05,stella,3097.5,0.01375930521091819
a,0.05,stella,3101.0,0.01516625310173684
a,0.05,stella,3104.5,0.015508684863523525
a,0.05,stella,3108.0,0.015508684863523525
a,0.05,stella,3111.5,0.015508684863523525
a,0.05,stella,3115.0,0.015508684863523525
a,0.05,stella,3118.5,0.015508684863523525
a,0.05,stella,3122.0,0.015508684863523525
a,0.05,stella,3125.5,0.015508684863523525
a,0.05,stella,3129.0,0.015508684863523525
a,0.05,stella,3132.5,0.015508684863523525
a,0.05,stella,3136.0,0.015508684863523525
a,0.05,stella,3139.5,0.015263027295285427
a,0.05,stella,3143.0,0.01385607940446664
a,0.05,stella,3146.5,0.010052109181141279
a,0.05,stella,3150.0,0.008064516129032251
a,0.05,stella,3153.5,0.008064516129032251
a,0.05,stella,3157.0,0.008064516129032251
a,0.05,stella,3160.5,0.008064516129032251
a,0.05,stella,3164.0,0.008064516129032251
a,0.05,stella,3167.5,0.008064516129032251
a,0.05,stella,3171.0,0.008064516129032251
a,0.05,stella,3174.5,0.008064516129032251
a,0.05,stella,3178.0,0.008064516129032251
a,0.05,stella,3181.5,0.008064516129032251
a,0.05,stella,3185.0,0.008064516129032251
a,0.05,stella,3188.5,0.007028122415219186
a,0.05,stella,3192.0,0.005933829611248955
a,0.05,stella,3195.5,0.004839536807278724
a,0.05,stella,3199.0,0.0037452440033084937
a,0.05,stella,3202.5,0.0026509511993382633
a,0.05,stella,3206.0,0.0015566583953680324
a,0.05,stella,3209.5,0.00046236559139780167
a,0.05,stella,3213.0,-0.000631927212572429
a,0.05,stella,3216.5,-0.0017262200165426597
a,0.05,stella,3220.0,-0.0028205128205128905
a,0.05,stella,3223.5,-0.003914805624483121
a,0.05,stella,3227.0,-0.00496277915632759
a,0.05,stella,3230.5,-0.00496277915632759
a,0.05,stella,3234.0,-0.00496277915632759
a,0.05,stella,3237.5,-0.00496277915632759
a,0.05,stella,3241.0,-0.00496277915632759
a,0.05,stella,3244.5,-0.00496277915632759
a,0.05,stella,3248.0,-0.00496277915632759
a,0.05,stella,3251.5,-0.00496277915632759
a,0.05,stella,3255.0,-0.00496277915632759
a,0.05,stella,3258.5,-0.00496277915632759
a,0.05,stella,3262.0,-0.0038610421836228538
a,0.05,stella,3265.5,-0.0031017369727046606
a,0.05,stella,3269.0,-0.0031017369727046606
a,0.05,stella,3272.5,-0.0031017369727046606
a,0.05,stella,3276.0,-0.0031017369727046606
a,0.05,stella,3279.5,-0.0031017369727046606
a,0.05,stella,3283.0,-0.002863523573200944
a,0.05,stella,3286.5,-0.0014565756823821565
a,0.05,stella,3290.0,0.0035235732009926673
a,0.05,stella,3293.5,0.006203473945409321
a,0.05,stella,3297.0,0.006203473945409321
a,0.05,stella,3300.5,0.006203473945409321
a,0.05,stella,3304.0,0.006203473945409321
a,0.05,stella,3307.5,0.006203473945409321
a,0.05,stella,3311.0,0.006203473945409321
a,0.05,stella,3314.5,0.006203473945409321
a,0.05,stella,3318.0,0.007483870967741929
a,0.05,stella,3321.5,0.008064516129032251
a,0.05,stella,3325.0,0.008064516129032251
a,0.05,stella,3328.5,0.008064516129032251
a,0.05,stella,3332.0,0.006739454094292611
a,0.05,stella,3335.5,0.002719602977667209
a,0.05,stella,3339.0,-0.001240694789081953
a,0.05,stella,3342.5,-0.001240694789081953
a,0.05,stella,3346.0,-0.001240694789081953
a,0.05,stella,3349.5,-0.001240694789081953
a,0.05,stella,3353.0,-0.001240694789081953
a,0.05,stella,3356.5,-0.0012386269644334626
a,0.05,stella,3360.0,-0.0008478081058726667
a,0.05,stella,3363.5,-0.0004569892473118709
a,0.05,stella,3367.0,-6.617038875107503e-05
a,0.05,stella,3370.5,0.00032464846980972083
a,0.05,stella,3374.0,0.0007154673283705167
a,0.05,stella,3377.5,0.0011062861869313126
a,0.05,stella,3381.0,0.0014971050454921084
a,0.05,stella,3384.5,0.0018879239040529043
a,0.05,stella,3388.0,0.0022787427626137
a,0.05,stella,3391.5,0.002669561621174496
a,0.05,stella,3395.0,0.0030603804797352916
a,0.05,stella,3398.5,0.0034511993382960876
a,0.05,stella,3402.0,0.0038420181968568837
a,0.05,stella,3405.5,0.00423283705541768
a,0.05,stella,3409.0,0.004623655913978475
a,0.05,stella,3412.5,0.005014474772539271
a,0.05,stella,3416.0,0.0054052936311000666
a,0.05,stella,3419.5,0.005796112489660863
a,0.05,stella,3423.0,0.006186931348221659
a,0.05,stella,3426.5,0.006577750206782454
a,0.05,stella,3430.0,0.00696856906534325
a,0.05,stella,3433.5,0.007359387923904046
a,0.05,stella,3437.0,0.007750206782464842
a,0.05,stella,3440.5,0.008064516129032251
a,0.05,stella,3444.0,0.008064516129032251
a,0.05,stella,3447.5,0.008064516129032251
a,0.05,stella,3451.0,0.008064516129032251
a,0.05,stella,3454.5,0.008064516129032251
a,0.05,stella,3458.0,0.008064516129032251
a,0.05,stella,3461.5,0.008064516129032251
a,0.05,stella,3465.0,0.008064516129032251
a,0.05,stella,3468.5,0.008064516129032251
a,0.05,stella,3472.0,0.008064516129032251
a,0.05,stella,3475.5,0.008064516129032251
a,0.05,stella,3479.0,0.011518610421836443
a,0.05,stella,3482.5,0.01591811414392061
a,0.05,stella,3486.0,0.01732506203473943
a,0.05,stella,3489.5,0.017369727047146455
a,0.05,stella,3493.0,0.017369727047146455
a,0.05,stella,3496.5,0.017369727047146455
a,0.05,stella,3500.0,0.017369727047146455
a,0.05,GENE,0.0,0.8418114143920595
a,0.05,GENE,3.5,0.8418114143920595
a,0.05,GENE,7.0,0.8332357320099255
a,0.05,GENE,10.5,0.813590570719603
a,0.05,GENE,14.0,0.7810967741935484
a,0.05,GENE,17.5,0.7445161290322581
a,0.05,GENE,21.0,0.7169131513647643
a,0.05,GENE,24.5,0.6837568238213398
a,0.05,GENE,28.0,0.6381538461538461
a,0.05,GENE,31.5,0.6254913151364764
a,0.05,GENE,35.0,0.610744416873449
a,0.05,GENE,38.5,0.5999727047146401
a,0.05,GENE,42.0,0.5961538461538461
a,0.05,GENE,45.5,0.5961538461538461
a,0.05,GENE,49.0,0.5874590570719602
a,0.05,GENE,52.5,0.564181141439206
a,0.05,GENE,56.0,0.5295880893300248
a,0.05,GENE,59.5,0.5183325062034739
a,0.05,GENE,63.0,0.5059454094292803
a,0.05,GENE,66.5,0.4987022332506203
a,0.05,GENE,70.0,0.4964019851116625
a,0.05,GENE,73.5,0.4893672456575683
a,0.05,GENE,77.0,0.47409925558312654
a,0.05,GENE,80.5,0.44205210918114135
a,0.05,GENE,84.0,0.4015186104218362
a,0.05,GENE,87.5,0.3860421836228288
a,0.05,GENE,91.0,0.3815533498759305
a,0.05,GENE,94.5,0.3779727047146402
a,0.05,GENE,98.0,0.3712506203473945
a,0.05,GENE,101.5,0.3557741935483871
a,0.05,GENE,105.0,0.31625310173697274
a,0.05,GENE,108.5,0.28783870967741937
a,0.05,GENE,112.0,0.2724069478908188
a,0.05,GENE,115.5,0.2653722084367245
a,0.05,GENE,119.0,0.2596476426799007
a,0.05,GENE,122.5,0.24802729528535974
a,0.05,GENE,126.0,0.2233052109181141
a,0.05,GENE,129.5,0.17546898263027289
a,0.05,GENE,133.0,0.16014888337468974
a,0.05,GENE,136.5,0.15058312655086845
a,0.05,GENE,140.0,0.1435483870967742
a,0.05,GENE,143.5,0.13651364764267995
a,0.05,GENE,147.0,0.11968238213399503
a,0.05,GENE,150.5,0.08294540942928035
a,0.05,GENE,154.0,0.04830769230769227
a,0.05,GENE,157.5,0.03586848635235736
a,0.05,GENE,161.0,0.03164764267990065
a,0.05,GENE,164.5,0.024456575682382027
a,0.05,GENE,168.0,0.01279900744416864
a,0.05,GENE,171.5,-0.005803970223325263
a,0.05,GENE,175.0,-0.052233250620347414
a,0.05,GENE,178.5,-0.07382878411910668
a,0.05,GENE,182.0,-0.08300744416873443
a,0.05,GENE,185.5,-0.08748138957816363
a,0.05,GENE,189.0,-0.09451612903225795
a,0.05,GENE,192.5,-0.10694789081885855
a,0.05,GENE,196.0,-0.13352357320099265
a,0.05,GENE,199.5,-0.17247890818858555
a,0.05,GENE,203.0,-0.18795533498759318
a,0.05,GENE,206.5,-0.19893548387096782
a,0.05,GENE,210.0,-0.20409429280397018
a,0.05,GENE,213.5,-0.2047419354838709
a,0.05,GENE,217.0,-0.20896277915632738
a,0.05,GENE,220.5,-0.21785856079404456
a,0.05,GENE,224.0,-0.2284218362282878
a,0.05,GENE,227.5,-0.24488833746898267
a,0.05,GENE,231.0,-0.28428287841191074
a,0.05,GENE,234.5,-0.29698263027295296
a,0.05,GENE,238.0,-0.30162779156327546
a,0.05,GENE,241.5,-0.3033399503722084
a,0.05,GENE,245.0,-0.3061538461538461
a,0.05,GENE,248.5,-0.31274193548387097
a,0.05,GENE,252.0,-0.3197766749379653
a,0.05,GENE,255.5,-0.3264615384615385
a,0.05,GENE,259.0,-0.3320893300248137
a,0.05,GENE,262.5,-0.3364143920595534
a,0.05,GENE,266.0,-0.33978660049627796
a,0.05,GENE,269.5,-0.3422059553349875
a,0.05,GENE,273.0,-0.3436129032258064
a,0.05,GENE,276.5,-0.34367245657568235
a,0.05,GENE,280.0,-0.3454590570719604
a,0.05,GENE,283.5,-0.3472188585607942
a,0.05,GENE,287.0,-0.34665607940446663
a,0.05,GENE,290.5,-0.34609330024813906
a,0.05,GENE,294.0,-0.3455305210918115
a,0.05,GENE,297.5,-0.3449677419354839
a,0.05,GENE,301.0,-0.34440496277915633
a,0.05,GENE,304.5,-0.34384218362282876
a,0.05,GENE,308.0,-0.34367245657568235
a,0.05,GENE,311.5,-0.34314392059553345
a,0.05,GENE,315.0,-0.3417369727047145
a,0.05,GENE,318.5,-0.34033002481389574
